VARIABLES= "T, K", "Ld", "Pf", "Lambda", "Cp", "rho", "Cp_hept_g", "Lambda_hept_g", "H_hept_g"TITLE="Graphics"
629.53 -614.269 0 0.000601097 0 0.679931 0.353765 0.000488886 -1103.41
632.886 -660.196 0 0.000619594 0 0.679931 0.35499 0.000492951 -1093.53
636.242 -708.14 0 0.000639667 0 0.679931 0.356208 0.000497021 -1083.61
639.597 -758.168 0 0.000661361 0 0.679931 0.357421 0.000501094 -1073.65
642.953 -810.352 0 0.00068472 0 0.679931 0.358627 0.00050517 -1063.66
646.309 -864.764 0 0.000709789 0 0.679931 0.359828 0.00050925 -1053.64
649.664 -921.478 0 0.000736609 0 0.679931 0.361023 0.000513333 -1043.59
653.02 -980.569 0 0.000765222 0 0.679931 0.362212 0.000517419 -1033.5
656.376 -1042.11 0 0.000795666 0 0.679931 0.363395 0.000521508 -1023.37
659.732 -1106.19 0 0.000827981 0 0.679931 0.364573 0.000525601 -1013.22
663.087 -1172.88 0 0.000862201 0 0.679931 0.365744 0.000529696 -1003.03
666.443 -1242.26 0 0.000898361 0 0.679931 0.36691 0.000533794 -992.812
669.799 -1314.42 0 0.000936491 0 0.679931 0.368071 0.000537895 -982.559
673.154 -1389.45 0 0.000976622 0 0.679931 0.369225 0.000541999 -972.274
676.51 -1467.42 0 0.00101878 0 0.679931 0.370374 0.000546105 -961.957
679.866 -1548.43 0 0.00106299 0 0.679931 0.371518 0.000550213 -951.607
683.221 -1632.57 0 0.00110926 0 0.679931 0.372656 0.000554325 -941.226
686.577 -1719.93 0 0.00115762 0 0.679931 0.373788 0.000558438 -930.814
689.933 -1810.61 0 0.00120809 0 0.679931 0.374914 0.000562554 -920.37
693.289 -1904.69 0 0.00126065 0 0.679931 0.376036 0.000566672 -909.894
696.644 -2002.29 0 0.00131533 0 0.679931 0.377151 0.000570792 -899.387
700 -2103.49 0 0.00137213 0 0.679931 0.378261 0.000574914 -888.85
